SN112EK12.5     1.31752  0.00384025
SN112EK17.5     1.22769  0.00366625
SN112EK22.5     1.15532  0.00374675
SN112EK27.5     1.09347  0.00390925
SN112EK32.5     1.04212  0.00415375
SN112EK37.5    0.997144  0.00444225
SN112EK42.5    0.958539  0.00477475
SN112EK47.5    0.926478    0.005161
SN112EK52.5    0.900962    0.005601
SN112EK57.5    0.876291   0.0060935
SN112EK62.5    0.852466   0.0066385
SN112EK67.5    0.832905  0.00728025
SN112EK72.5    0.817611  0.00801875
SN112EK77.5    0.803819    0.008855
SN112EK82.5    0.791531    0.009789
SN112EK87.5    0.786257   0.0109447
SN124EK12.5     1.54469   0.0042875
SN124EK17.5     1.46041    0.004148
SN124EK22.5     1.39978    0.004316
SN124EK27.5     1.35057  0.00458675
SN124EK32.5     1.31278  0.00496025
SN124EK37.5     1.28003    0.005393
SN124EK42.5     1.25232    0.005885
SN124EK47.5     1.23289   0.0064795
SN124EK52.5     1.22174   0.0071765
SN124EK57.5     1.21401  0.00797275
SN124EK62.5     1.20969  0.00886825
SN124EK67.5     1.20027   0.0098215
SN124EK72.5     1.18575   0.0108325
SN124EK77.5     1.17647   0.0120353
SN124EK82.5     1.17243   0.0134298
SN124EK87.5     1.17642    0.015126
DREK12.5     1.17319  0.00471284
DREK17.5     1.19054   0.0049285
DREK22.5     1.21263  0.00544944
DREK27.5     1.23599  0.00612495
DREK32.5     1.26063  0.00695503
DREK37.5     1.28436  0.00790882
DREK42.5     1.30718  0.00898634
DREK47.5     1.33125   0.0102291
DREK52.5     1.35658   0.0116371
DREK60.0     1.40292   0.0142692
DREK70.0     1.44579    0.018382
DREK80.0     1.47261   0.0235334
DREK87.5     1.49621   0.0283582
