SN112EK42.5 0.950526 0.0044825
SN112EK47.5 0.909371 0.004768
SN112EK52.5 0.876886 0.005098
SN112EK57.5 0.843406 0.00544425
SN112EK62.5 0.808928 0.00580675
SN112EK67.5 0.778446 0.006209
SN112EK72.5 0.751957 0.006651
SN112EK77.5 0.721761 0.0070845
SN112EK82.5 0.687856 0.0075095
SN124EK42.5 1.27103 0.00562825
SN124EK47.5 1.23414 0.00605225
SN124EK52.5 1.19228 0.00647475
SN124EK57.5 1.15248 0.00691725
SN124EK62.5 1.11474 0.00737975
SN124EK67.5 1.08242 0.00793275
SN124EK72.5 1.05553 0.00857625
SN124EK77.5 1.02833 0.00925775
SN124EK82.5 1.00084 0.00997725
SN124EK87.5 0.97327 0.0107343
DREK12.5 1.18227 0.0045307
DREK17.5 1.20324 0.00477135
DREK22.5 1.22413 0.00527872
DREK27.5 1.24753 0.00592453
DREK32.5 1.27344 0.0067088
DREK37.5 1.30378 0.0076345
DREK42.5 1.33855 0.00870164
DREK47.5 1.35721 0.00977268
DREK52.5 1.35974 0.0108476
DREK60.0 1.37261 0.0127995
DREK70.0 1.39744 0.0160134
DREK80.0 1.44098 0.0203538
DREK87.5 1.46021 0.0240252
