SN112EK12.5     1.33697    0.003583
SN112EK17.5     1.23835  0.00342925
SN112EK22.5     1.15971  0.00351975
SN112EK27.5     1.09452   0.0036825
SN112EK32.5     1.04279   0.0039175
SN112EK37.5     1.00097  0.00421325
SN112EK42.5    0.969057  0.00456975
SN112EK47.5    0.937237  0.00494075
SN112EK52.5    0.905505  0.00532625
SN112EK57.5    0.882474    0.005803
SN112EK62.5    0.868143    0.006371
SN112EK67.5    0.851344    0.006953
SN112EK72.5     0.83208    0.007549
SN112EK77.5    0.817478  0.00827225
SN112EK82.5     0.80754  0.00912275
SN112EK87.5    0.800742   0.0101127
SN124EK12.5     1.56646  0.00400475
SN124EK17.5     1.47807    0.003898
SN124EK22.5     1.41422    0.004078
SN124EK27.5     1.36426  0.00435575
SN124EK32.5     1.32819  0.00473125
SN124EK37.5     1.29942  0.00517175
SN124EK42.5     1.27797  0.00567725
SN124EK47.5     1.26224   0.0062615
SN124EK52.5     1.25223   0.0069245
SN124EK57.5     1.24189  0.00764375
SN124EK62.5     1.23122  0.00841925
SN124EK67.5     1.22607    0.009339
SN124EK72.5     1.22643    0.010403
SN124EK77.5     1.22699   0.0116002
SN124EK82.5     1.22774   0.0129308
SN124EK87.5     1.22511   0.0143722
DREK12.5     1.17284  0.00433698
DREK17.5     1.19482  0.00459371
DREK22.5     1.22079  0.00513688
DREK27.5     1.24742  0.00581579
DREK32.5     1.27471  0.00663046
DREK37.5     1.29866  0.00755022
DREK42.5     1.31929  0.00857507
DREK47.5     1.34769  0.00979641
DREK52.5     1.38385   0.0112142
DREK60.0     1.41289   0.0134742
DREK70.0     1.45763   0.0172499
DREK80.0     1.51082    0.022171
DREK87.5     1.52997   0.0263825
