SN112EK12.5     1.30967    0.003784
SN112EK17.5     1.22324  0.00362075
SN112EK22.5     1.15283  0.00370825
SN112EK27.5     1.09267  0.00387675
SN112EK32.5     1.04275  0.00412625
SN112EK37.5     1.00161   0.0044355
SN112EK42.5    0.969232   0.0048045
SN112EK47.5    0.938554  0.00521925
SN112EK52.5    0.909574  0.00567975
SN112EK57.5    0.884479  0.00620575
SN112EK62.5     0.86327  0.00679725
SN112EK67.5    0.845529  0.00748975
SN112EK72.5    0.831256  0.00828325
SN112EK77.5    0.816663   0.0091555
SN112EK82.5    0.801752   0.0101065
SN112EK87.5    0.793155   0.0112785
SN124EK12.5     1.52318   0.0042005
SN124EK17.5      1.4393  0.00406675
SN124EK22.5     1.38084  0.00424225
SN124EK27.5     1.33253  0.00451325
SN124EK32.5     1.29436  0.00487975
SN124EK37.5     1.26703   0.0053405
SN124EK42.5     1.25052   0.0058955
SN124EK47.5     1.23582  0.00653125
SN124EK52.5     1.22291  0.00724775
SN124EK57.5      1.2186   0.0081005
SN124EK62.5     1.22288   0.0090895
SN124EK67.5     1.22003   0.0101473
SN124EK72.5     1.21002   0.0112738
SN124EK77.5     1.21653   0.0127995
SN124EK82.5     1.23954   0.0147245
SN124EK87.5     1.25355   0.0167598
DREK12.5     1.16344  0.00463836
DREK17.5     1.17755  0.00483986
DREK22.5     1.19876  0.00535456
DREK27.5     1.22027  0.00601402
DREK32.5     1.24208  0.00681824
DREK37.5     1.26561  0.00776729
DREK42.5     1.29085  0.00886117
DREK47.5     1.31737   0.0101457
DREK52.5     1.34515   0.0116208
DREK60.0     1.39787   0.0143825
DREK70.0     1.44945   0.0187327
DREK80.0     1.51862   0.0249374
DREK87.5     1.58048   0.0308671
