SN112EK12.5     1.33768  0.00368525
SN112EK17.5     1.22607  0.00348025
SN112EK22.5     1.13636  0.00352675
SN112EK27.5     1.06022   0.0036355
SN112EK32.5    0.997648   0.0038065
SN112EK37.5    0.949154   0.0040445
SN112EK42.5    0.914739   0.0043495
SN112EK47.5    0.881303  0.00467775
SN112EK52.5    0.848846  0.00502925
SN112EK57.5    0.827579  0.00548075
SN112EK62.5    0.817504  0.00603225
SN112EK67.5    0.800843  0.00658175
SN112EK72.5    0.777597  0.00712925
SN112EK77.5    0.762616    0.007805
SN112EK82.5    0.755899    0.008609
SN112EK87.5    0.749669  0.00953925
SN124EK12.5     1.55261  0.00407725
SN124EK17.5     1.44958    0.003913
SN124EK22.5     1.37723    0.004053
SN124EK27.5     1.31394  0.00426525
SN124EK32.5      1.2597  0.00454975
SN124EK37.5     1.21975  0.00491425
SN124EK42.5     1.19409  0.00535875
SN124EK47.5     1.17062   0.0058505
SN124EK52.5     1.14934   0.0063895
SN124EK57.5     1.13619    0.007034
SN124EK62.5     1.13119    0.007784
SN124EK67.5     1.12087  0.00857525
SN124EK72.5     1.10523  0.00940775
SN124EK77.5     1.09679   0.0104065
SN124EK82.5     1.09554   0.0115715
SN124EK87.5     1.09451    0.012875
DREK12.5     1.16176  0.00441329
DREK17.5     1.18393  0.00466568
DREK22.5     1.21373  0.00522104
DREK27.5     1.24034  0.00589115
DREK32.5     1.26377  0.00667601
DREK37.5     1.28564  0.00756859
DREK42.5     1.30597  0.00856889
DREK47.5       1.329  0.00972854
DREK52.5     1.35474   0.0110476
DREK60.0     1.37841   0.0132221
DREK70.0     1.41096   0.0168055
DREK80.0     1.44383   0.0213152
DREK87.5     1.46005   0.0253266
